wolfram,8
raelee,8
usdjp,8
powergen,71
metheny,8
"cuomo,attorney-gen",71
tansion,8
sadistic,8
resistnance,8
warant,0
ychart,6
riskaversion,8
acquantance,71
likttle,8
aristotle,71
benelux,0
20ema/5,8
20-shoot,6
eazy.dont,71
shoould,8
buying/shorting,8
2010-04-21,23
nonetheless,26
deadly,19
8-point,8
roac,71
ctrx,8
avail.tell,8
uber-trader,71
58k,8
saviour,0
annnnd,8
toosmartforherowngood,71
270jan11,8
dirham,8
not-such-a-joke-anymore,15
centbk,0
behold,0
worthwile,71
illusion,51
notcomplaining,8
stocktiger,8
repeat,75
vscp,8
12pip,8
zhou,39
matw,23
may/sep,26
mclellan,39
10-for-1,8
1250/trendline,8
sell-mode,8
are-in,8
syncronoss,8
recompete,71
estimation?pullback,8
trend-line/50sma,23
=],8
repeal,17
man-cession,8
signalling,39
year-he,71
exposure,79
yeaaa,71
brioad,8
p500,8
dewie,8
usefull,6
torrid,71
50-60c,8
compete,47
egalement,8
turnint,8
nowplay,13
incyjun,8
nearthemoney,26
pizzium,8
elevenzee,8
yikee,8
gapdown,39
sexbox,8
magnetic,6
uncie,71
melui,8
yikes,8
onyl,8
huffy,71
tenuous,23
economic/governmental,6
bid-to-bid,71
bustier,8
integrity,15
128ish,8
shipping.very,8
hellfly,8
goooooooooo,71
porno,8
suus,71
goooooooood,71
stinky,6
anticipatd,8
muleeesss,8
dotn,8
farber,71
strength-squeeze,8
employment-to-population,8
spil,26
stuff.try,8
messenger,6
belatacept,0
worth,68
goodcompany,71
emil,71
company/product,8
dlad,8
nonresidential,71
smok,8
going2rally,8
asianm,71
swhort,8
eqivalent,8
melus,6
spent-upside,6
replication,0
finra/sec,8
yeeeee,8
lo0ng,8
indocan,0
participatory,71
micromanage,8
taxbond,8
volume/price,8
dlay,71
salestrader,8
cmo,0
rummor,8
pvb,8
cml,26
jews/israeli,71
progression,6
investigator,17
cmg,77
cmf,8
cme,77
cmd,23
cmc,37
cmb,35
cma,0
unemployable,8
roadblock,0
samurai,51
mcgillicutty,8
roddick,71
pure-play,71
cmz,71
super-duper,0
march-april,26
monologue,6
cmt,39
lbr,71
cmp,71
thriving,71
jamaica,17
+1.00,8
gasbag,17
campeche,71
attr,71
sabbath,71
"47.25,47.50",8
tomorrown,8
92ish,23
sighted/panicky,8
earningsssssss,71
channel/50ma,8
land-mine,8
toput,71
panda,17
usdthb,71
topup,8
entyr,8
filtration,8
556hp,8
freezin,6
backdrop/economy,8
directionality,71
zambizi,6
demarke,8
thanks-been,8
disserve,8
burmese,71
bipolar,51
petro,37
qux,8
lockeonstocks,8
hsort,23
o'connor,71
carpet,51
anglo-saxon,6
petra,8
sells-off,8
tie-up,0
bounces.res,23
sellstop,26
90/100,64
dreadful,71
multifamily,0
classist,71
skfgj,8
josehiggin,8
residual,17
redeploy,8
redcross,71
obviosly,23
poleaxe,8
equall,8
protection,25
copany,71
hving,0
low-brow,71
dow10680,8
firesign,71
bearish.sure,8
39-ish,8
4600k,71
may-july,8
tomorrow.if,8
clarify,6
petr4,8
catch-up,26
morooned,8
inside/outside,8
pre-roll,8
aug/sept,8
frenchpre,0
palm-ing,23
thrrough,71
stressed,6
lonesome,8
critus,71
drillers/oih,8
uberbear,8
bwe,71
simantic,6
reeeetard,8
bry,23
aastrom,71
bru,8
aktiengesellschaft,0
cloistered,6
plenum,8
timmer,71
vahhahhhaah,8
bro,40
break-i,8
brl,0
brk,1
russull,8
qzn,26
socioeconomic,71
brf,23
bre,8
brd,0
brc,23
brb,6
bra,8
sarah,13
plot,59
plow,23
reflate,0
plop,6
er2,8
article/tweet,71
sweater,17
soitec,8
ploy,6
immenent,8
coinw,26
plod,8
cars-buy,71
haaaaaaaaaaaaaaaaaaaaaaa,8
exacty,26
comcast,47
auberback,71
substantively,71
er.,8
tryin,6
pita,71
sthat,6
reevaluate,26
futurestrader71group,8
puda,77
whadya,71
since8/09,8
pipster,8
3.20-ish,8
50c/share,71
ascribe,0
puttng,8
mathew,71
nogin,71
regrouping,8
sobering,17
mather,71
overstretch,8
indvik,71
1432,8
ihave,6
adamant,51
4loss,8
pulitzer,8
ert,0
tnt,6
racing.ur,6
tnp,8
err,51
sdrl,77
1999,8
maaaarty,8
stiring,8
erx,77
ery,69
magee,6
cuddly,71
tne,23
ere,8
erf,26
cuddle,23
tna,26
era,59
tnc,8
containment,45
elbow,17
erm,8
ern,77
camry,71
erh,71
tnh,77
tnk,71
9year,8
washroom,71
wed/thur,8
mirror-image,71
pollute,71
inestor,8
uhmm,8
westernbank,8
repot,71
heartless,0
strangelove,71
indicater,8
hdg,71
at35,8
bofa/ml,71
befuddling,8
macromarket,71
veru,8
long-termer,8
repoe,71
at38,23
mpc,17
endometrial,71
recovery,4
spreck,71
high-tight-flag,8
provide,79
clean/green,8
robex,71
cancle,8
free/premium,71
shakin,6
index-tracking,71
easy.sell,8
code.and,8
resournce,8
moron,60
titillate,8
despre,71
resignation,35
procee,8
bricklayer,8
re-tweet-free,8
existhomesale,8
doubledown,6
precheter,71
ladder,23
chiner,71
expeditition,71
hong,38
nhflx,8
millimeter,6
yougov,71
gmtc,8
dumba,8
arca,15
arcc,26
arcl,8
profit-goal,8
dumbo,8
7-8k,71
arch,17
eek-a-mouse,71
erusd,8
powter,6
complacent,56
clubber,71
toether,8
elusive,8
padre,71
grow.depends,71
alienate,71
byo100821p00017000,8
onther,71
schneider,8
stpped,26
complaceny,8
sleeve-strong,8
coelho,0
coatailing,8
shorts.looks,8
mlpa/rtpcr,8
most-visited,71
daytrend,0
homepath,71
gtoy,8
this13,8
touch/feel,8
nsfc,8
baml,8
psychology/natural,71
popsicle,6
squeeeeezzzzzzzzzzeeeeee,8
lindy,8
undetected,8
short/inter,8
buystop,8
upld,8
nsfw,17
foxnew,6
innovative,18
cpqq,8
coiling,77
aezs-108,0
prinit,8
rader,26
short/own,8
hypefest,6
surlytrader,71
ldrogan,8
etyreyer,8
actionalertsplus,8
sokol,8
christie,13
orus,26
run/walk,8
production,38
25-day,8
mpx,8
stock/option,6
traget,23
savour,8
butterffy,8
bcsus,8
vi5,71
thestocktwit,71
coffee,36
safm,71
ecnomy,0
4get,8
safe,56
collide,6
dipshits,8
annnnndddddd,8
penetration,39
coffer,8
audjpy,70
traductor,8
geeezzz,8
dissappointing,8
61-66c,8
coffey,6
day-chart,8
1-stop,8
wizzer,8
dingo,8
vinod,6
tendramo,71
flagcoach,8
hype-squared,8
lhave,8
wkforce,71
l,69
dingy,8
huuuuuu,8
reasonable,56
smorn,71
cashmere,8
resistance.watch,8
thruout,71
mobile-html,6
pimcos,71
calderon,0
lod/1191,23
statue,15
additions/avg,71
masseuse,71
new-trendz,6
rallymaybe,8
sled,8
slee,0
consumating,8
observationalist,6
miliban,8
reuters/uofm,8
howtowreckacasino,6
cash.rodman,71
slew,17
4yr,17
fiirst,6
stocktwits/ibd,8
year.a,8
telepromped,0
gasperino,8
unearth,71
jones-old,8
year.i,8
analysis.nice,8
is116,8
dwntrend,27
trafic,8
cmpny,6
daniel,15
classact,71
ahpi,8
drawn-out,8
hootsuite,71
heavey,8
foxbusiness,0
vvah,8
fuerstein,8
vval,8
ungood,8
mullen,8
rapidfire,8
barrier,63
14week,8
linkletter,71
pre-construction,8
giddi-up,8
bmrn,26
fridaymadness,8
bilion,17
lollipop,71
certified,0
renee,71
shrubbery,8
dammit,12
sellle,64
maniac,51
prior-year,8
year-high,8
refugee,0
anachronisticprogressivism,8
raisin,8
cramer-when,8
retun,71
performanceenhancingdrugswonthelpyouhere,71
flawless,23
renew,5
ovbot,8
kawase,8
revnue,8
blood/clot,8
sostrato,23
clouding,71
futue,8
jonestown,71
panettiere,8
wihtin,8
render,71
re-enact,71
molavo,6
refin,8
synonymous,71
corlux,8
xo-talented,8
immolation,71
hamstring,6
re-stocking,8
cosider,8
retracmeent,8
10x5day,8
disembark,71
ourun,6
pennant/wedge,8
electronic,59
mojo,12
apr.high,8
illustrate,17
crodenza,6
timothy,17
doom-filled,71
jpyeur,8
haaha,8
public-sector,8
dogg,71
eurxxx,8
boce,8
ipod/iphone,17
elevator,12
monring,8
plan-make,8
ouchhh,71
dogz,8
fumble,51
k.y.,71
nordex,37
52.0,0
john,13
garble,71
zirp,71
friand,8
paltry,26
view-w,23
skittle,71
recommendatn,71
waster,6
nigera,71
down13,8
ridiculus,8
jaheim,71
cereal,17
u.s.israeli,8
fitchy,0
sox366.08-0,71
asssss,8
hedgie/selling,6
gubpusd,8
paradize,8
205x,8
vaioz,8
domestick,8
20dema,8
becauce,8
guilt,51
482k,71
historical,78
r.i.,8
apparantly,6
wolfewave,8
hollum,6
namath,0
faltliner,8
whoooosh,8
tamiflu/relenza,71
2007-esquue,8
ev/revs,8
ggwpk,6
contigent,8
greenspam,71
backhander,71
spx1079,8
todd-o,71
skelton,8
subsid,71
golllllllllllllll,8
nitro,8
near/not,8
redial,71
ooofffff,8
infa,8
whatsit,8
convenient,51
babba,6
saunder,6
53.50-54,8
five-way,71
orbot,8
10hr,71
s34,8
75/b,8
hi-st,71
unsecured,37
apkt.it,8
exchnage,8
gravy,71
nobody,66
welcome2socialism,71
farm-out,71
bruce,13
d90,8
hammond,8
indemnification,6
tanyain,8
s30,8
nomore,8
germany,28
r/rwd,8
poobah,71
irelevant?hard,6
rediculously,6
grave,17
dahhling,8
5890,8
pre-amble,8
alcatel,0
openned,8
mannesquan,8
follback,8
maybee,8
already/baaahh,71
state-to-state,71
marjority,8
swamp,15
niether,17
bracket,65
aunt,51
substanially,8
udall,8
massoud,71
repudiation,71
month/quarter,8
reserve,76
38keep,8
andicot,8
windage,8
bituminous,8
errily,8
de/ja,8
cash/share,26
wny'er,6
day.un,8
kissin,71
magillacutty,8
firehose,6
237-192,0
ghostwriter,71
letterman,17
pannel,71
goooooooalllll,8
trichet,28
w/4,8
j-bay,8
jedi,8
scientology,8
gutsy,26
geckler,8
pruette,8
blackrock,17
someqwher,8
untradable,8
gumit,8
bp/short,8
rectangle,27
2-box,23
zolum,71
insuranc,8
enojy,71
chaney,8
aftermoon,8
st/desktop,6
non-marginable,71
reacjh,8
pre-buy,8
roundabout,17
downtime,71
fortune.need,6
"150,000-minister",8
beleive,51
phone?it,8
chanel,23
emd,71
emg,0
emf,8
ema,9
runt,71
emc,64
emb,71
emm,8
overrule,8
w/w,37
emn,77
emi,8
emh,6
dupont,37
tiiiiiiiiiiiiiiimber,0
emu,19
w/l,8
w/o,0
mnlu,26
emp,37
emr,26
w/e,8
intrinsity,0
lifecycle,71
annuncement,71
w/a,8
ttgd,26
secretary,59
nov30,8
optimus,8
kastanza,0
reread,6
reshuffling,71
5d/10d,23
shan5,71
9.39,8
hullava,6
doyou,71
wasup,71
airbag,8
asharafffff,6
cap/inc,6
horrendous,37
imput,6
somelucky,6
channeling,8
option911,71
optimum,8
henny,71
frontline,71
dreamscape,71
eres,8
clearwater/tampa,8
scandle,71
erev,71
appleismeanbutoywhataheadstarttheyhave,8
.17.35,8
intermediate-term,23
away,22
transcendentalism,8
tail-risk,8
awac,23
p.r.,8
erea,8
arcane,71
insurane,8
cooperation,17
mgpus,8
glass/steigall,6
lihr,26
misguided,51
hdphnes,8
tndm,23
shiip,8
entertrades3pmesthour,71
strong.good,8
75/month,8
handful,26
wiggin,8
handshake,6
mis-print,8
readty,8
mackey,71
ae76aad1,71
upsider,8
mtsn,26
b.riley,8
mtsl,8
tweddle-dum,8
shiit,6
sayyyyy,71
chart.lytv,71
getyoursetupshere,8
de-sensitize,8
be/should,8
kitchen,59
essentially,15
110/share,8
indexdjx,71
complainin,8
bqus,71
sust,0
jpnse,8
canuk,71
jared/subway,8
mdrx,23
gulfsand,71
lousiana,8
idyllic,8
sites/books,8
p.s.t.,71
pleze,8
security/wan,8
lockerbie,71
n/trm,71
tone,82
tong,71
yesterday.thanks,8
uuraf,71
1cnt,8
vixpire,8
2point,8
bp-if,6
anticipatory,77
mid-sept,8
marklet,8
wti81,71
tony,45
bnew,71
year-treasury,8
tonz,71
reisinger,8
unchaged,8
gratitude,6
throne-like,8
hoooooolum,8
cumbaya,71
lihir,8
subscrip,8
23fib,71
infotainment,8
noep,8
convenant,71
high/open,8
sbjx,8
higth,8
practices/fees,71
crminal,8
low-buy,8
tupelo,71
westport,8
noec,8
mssr,23
earnings/forecast,8
chart/price,8
lockup,71
jcom,8
too-chee,71
beloved,51
double-dog-dare,71
"9,421",23
thattttt,8
excite,12
opneing,8
madhouse,8
out/pleading,8
bnc,8
efp,8
ehre,8
monetise,71
1/2shrs,71
sexting,8
2-3x,6
gracious,71
gnr,71
galveston,8
gnp,0
20-23,8
gnw,8
reciprocal,23
copywriter,71
woooohoooooo,8
mcevoy,71
vaga,8
beranjak,8
gnc,8
gna,8
disordrly,71
gng,6
3/8ths,23
thrash,15
gnk,26
kiyosakus,71
gni,8
35th,71
qinghaus,0
nasdaq2173.48-0,71
concensus,26
kaboodle,8
cylinder,51
demerger,71
cont,68
conv,6
9766ish,8
liggle,71
play.imo,8
tissue,6
cond,8
cone,6
conf,78
cong,0
porobably,8
flightshear,71
this-cud,8
conn,6
flly,8
unfortunally,8
posterous,0
week.l,71
anual,71
options/recalibrate,8
followfriday,6
160m,71
synch,23
baicheng,8
synce,0
weak.failure,8
ruhana,71
wheel,60
fust,8
counterparty,17
fuss,51
rompuy,0
wheee,8
wheef,8
balkan,71
hang,68
recco,8
hane,71
hand,12
ttook,8
fuse,8
traffice,8
thinkgeek,0
180pt,71
o'niell,8
wheew,8
fight.used,8
10weekma,8
beeeeeeeeach,8
usdnok,39
starrett,8
unstabile,8
moron-in-chief,8
correctand,8
sesnly,71
breakout/retest/closed,8
hospira,8
lunsford,71
lows.a,8
mia,8
client,60
auuuuggggg,8
uplisting,0
libored,71
wopr,8
musical,18
non-trivial,8
un-revisited,8
s.america,71
super-tight,8
mclean,0
ema/r1,8
philip-van,71
dvme,8
edmonton,0
newton,17
neog,8
e2mln,8
aaon,71
nyseimbalance,8
thanku,71
thanks,40
sabbatical,8
svnt,77
liquor/beer,71
precipice,6
ovrcme,71
diebrokeblog,71
jose,59
shoud,51
4put,26
blowback,0
josb,77
mix,39
cornell,17
permabuy,8
shoul,23
hasting,17
josh,13
smack-a-face,8
coon,71
wright,15
shout,40
cognac,71
tweedle-dee,71
t/s,8
trichet-style,8
leaf/mitsubishi,8
righteous,71
scared/bearish,8
usable,6
freeport-mcmoran,71
insensitive,6
tocktwitter,6
mindfuck,71
csall,8
kaplan,71
ngidupin,8
nfpalso,8
lcd,18
fsii,71
fsin,8
lcc,77
bsis,8
unmolested,8
unfounded,19
goround,8
fosun,71
autocratic,71
cooler,6
clegg,19
jos.,71
downthere,23
5eva,8
zoellicks,8
roughed-up,71
later/early,8
93-95,8
dogshit,8
modernhlthcare,71
htey,8
homing,23
night,40
homini,8
overhight,8
84.73,8
cirrus,6
salle,26
taffy,8
printing.,8
digestion.with,8
hoyer,17
sixt,0
flatter,0
charli,8
getst,23
borr,8
boro,8
born,26
couture,8
eurusd-chart,8
hassle,17
flatten,27
bori,6
borg,17
bore,12
split.no,71
mazen,71
mazel,8
confusing,51
congratulate,51
entropic,8
bewilder,8
shego,8
gasoil,71
rogar,8
kudrna,71
tasuki,8
mimick,71
schole,6
smid-cap,71
imagefail,8
cerpurko,8
californium,35
resources/power,8
scholl,71
adorable,8
participation,39
matthau,71
mhich,8
peek,0
clamb,8
96ish,8
peel,26
pulverize,8
hormesis,71
elucidate,6
agrmnt,71
x-country,6
peee,71
tbuy,71
newmarket,8
intermune,37
peer,37
creditcrisispartdeux,71
peep,60
vacilating,71
herpes,17
peet,77
rsitradlist,71
right-on,8
mcgwire,0
arrows/dots,8
govvy,39
timmmberrrrrrr,8
luckett,8
valuecruncher,8
ileak,8
illogical.the,8
million/yr,8
vikings/cardinals,8
older/newer,71
advisorshare,8
propagate,8
tsocktwit,6
backgrounder,71
11mm/shares,71
t-desk,8
chinagy,71
guiness,0
thermostat,71
clippin,8
buy/covering,8
minimumtext,6
fsius,8
profession,51
beneficial,6
taipeus,71
theflyonthewall,17
stocks/finance,71
shareplanner,8
chartly.tv,6
prfct,8
ptbarnum,8
opotionblast,8
stumble,6
jeeeezzzz,8
uninspire,71
u-s-a,6
accretive,37
deception,6
overexten,71
frill,6
sovereign,28
1999-esque,8
sfc,71
mktclose-up,71
conservation,6
senkt,71
wrongdoing,0
deserate,8
spinnin,8
chart.held,8
dadlife,8
24tgt,8
carry-trade,71
infomercial,51
overjoyed,8
diligence,19
yrcwd,6
calls.ditto,8
recommended/suggested,8
enhancing,71
torquemada,6
cook-off,71
catalyst,82
well.smart,8
rds.b,8
o'crap,8
them.feathers,8
tenemo,8
macd/rsi,8
vagary,71
afear,8
ungly,8
maximum,39
maximun,8
isig,71
afresa,26
gemacht,0
maximus,37
eurooooooooooooo,8
nanya,8
isin,6
and117,8
isil,64
6/sh,8
mgmmgm,71
snakin,8
cntrct,8
rifin,23
unleaded,23
gretzky,71
agowhere,23
bblsv,8
re-install,6
rific,23
trombone,6
vwo,71
expertise,51
3time,8
gort,71
prayer,15
1197ish,8
txt/email,8
capitualtion/blowoff,8
non-small,71
gertrude,71
whichway,8
dubya,8
52nd,71
tesh,6
gbrrf,71
keep.imho,71
ihear,8
tese,8
mid-price,8
stsa,71
senatorial,8
whemn,8
oilsand,71
rangold,71
finaical,8
ketaconazole,8
mossberg/wsj,71
callslol,8
test,9
leetle,8
okay.no,8
85/shr,8
milum,0
jwyarow,71
aobut,8
geely,37
o'clock,51
one-foot,8
intersteing,8
exploration.spent,8
update,83
foramtion,8
folklore-rich,71
walton,6
enthused,8
entertaining/important,71
147ish,23
fafdfdfsf,8
fprex,0
cpould,8
50month,23
sept2010,8
detox,71
multi-market,8
sggst,0
anothter,8
kahanamoku,6
beda,6
jasonian,8
street.undue,8
contango,72
faze,8
lja,8
mdin,71
interval,23
abtme,8
righer,8
accolade,71
aaahhh,6
nicier,8
moody-mobile,8
songz,0
great.abv,8
indic.at,71
bedy,8
paige,71
douggy,8
urbn,41
igloo,8
hahahahahahahaha,71
booktrader1,8
concept,13
diplomacy,6
redeyelifestyle,8
support/consolidation,8
silverware,8
fanboyz,8
supplement,6
in-and-out,8
subclass,71
strenghthen,0
battle,1
perfect.if,8
wipe-out,8
palestra,71
mandir,8
arupdates,71
psot,71
adecuately,8
tim.to,8
corelate,8
sector.broke,8
obamacare,59
gigm,64
gigo,8
asstard,8
re-confirm,8
inv.banks,6
amln,64
dartmouth,8
cy10,71
amlm,8
giga,8
periphery,39
bam/fairholme,17
youthink,8
it?zi,8
1stq,71
hirsch,8
syphilis,71
confusing/misleading,8
chop/chop,23
rax.either,71
coming-phone,8
suck-it,8
10-year,76
airing,0
hyper-inflationary,8
xprt,8
stp94,8
lot78,8
alterative,8
cheapen,8
cunningham,71
hitachus,8
gue,0
gud,8
12th,78
guh,8
gun,12
gum,17
puppeteer,8
9ema,71
wthr,71
soooo,51
gup,8
tenny,8
guv,71
gut,66
fill.below,8
guy,40
convicing,8
gld/usd,23
turnd,6
ryjcx,8
cose,8
20ct,8
alfa,8
verifiable,8
k.i.s.s.,23
geek,59
enthiast,71
million/quarter,8
knobhead,8
nortel,0
rsi-price,8
rumor-sell,8
cost,79
alfr,6
unfavorble,71
duduorange,8
feuerstein,6
265-266,8
h7,8
rapist,71
crash.will,8
neverend,6
barbie,37
co-ed,8
bottom1,8
upwave,8
ex-oil,71
sharer,8
hdfc,8
inert,71
prodtn,71
interevene,0
ithing,71
neubullearish,8
esdec10,8
shared,0
gaffaw,71
setter,8
euraud,70
aug/jul,8
sterlize,0
paradoxical,8
thataway,8
1ot,71
1or,8
efficacious,19
2ndary,71
cos.,0
1oz,0
wheeeeeeee,8
friday.what,8
1of,0
seeed,0
anyonoe,8
gasoline-0,71
9day,8
combatant,6
aapl-sold,8
teacher,13
mcfadden,71
factset,8
tommorw,8
poorly-timed,8
daytradee,8
seq.,0
gutwrench,8
cheesesteak,8
beeatch,8
oilfield,71
heiken,71
oficially,8
efcharisto,23
howabout,71
screamin,8
fend-off,8
salutant,8
daytrader,60
economicnew,71
franklin,15
adept,8
pmglf,8
action.nice,8
stopy,23
unlock-value,8
pillow,6
frazer,8
macintosh,71
fbr,26
cnst,23
fbp,6
regardless,74
cien,14
extra,12
fodeman,6
manipultion,71
all-too,23
cnsx,17
statiuon,8
fbc,37
bugattus,17
overserved,8
softy,8
spending/confid,71
fbj,26
fbi,0
nauseating,6
bondito,8
fbn,26
betsy,39
45ish,6
achy-breaky,8
248sh,8
win/win,6
cohesiveness,71
bigr,8
reger,8
strong.yet,71
tradehoff,8
pre-payment,8
capilulation,8
nflx-will,8
coalesce,8
bigh,8
rbvd,8
slough,8
microfiber,8
expectat,71
ib2,8
missunderstood,8
bigg,15
righttheir,71
boughtin,8
boullion,71
cluck,8
manic-panic,71
yrus,71
smallcap600,71
storeonce,8
wowowowow,8
dermatologist,0
alogrithmic,71
new-crop,37
gonegoogle,8
dlt,71
tradetransparently,8
ibh,8
prepay,0
be10pips,23
ibm,5
ibn,23
preminum,8
nwsa,26
ibb,23
ibc,6
ibd,20
big4,71
decker,71
hyaaa,8
exprtion,26
guccus,0
popint,8
cabeza,8
ctfo,26
tranq,6
trans,39
takeback,8
dfinal,8
withh,0
powerball,6
chix,8
top/apocalypse,71
gaston,71
fracturing,0
dailytech,71
aker,8
tobacky,8
tnever,8
chip,47
chiq,8
lobo,8
chit,51
weighting,0
ski/snowboard,8
shuold,8
chin,2
chio,8
chic,71
mazzy,8
48-dma,71
occur,82
chie,71
spready,8
tightflag,8
economc,71
dialysis,6
economa,8
line.the,8
discussion,55
multipe,71
caulking,0
snapdragon,17
lounge,6
irish-g,8
medium-sized,8
wyckoffian,71
jobs/employment,8
inmueble,8
usdsek,3
week.volume,8
spreadd,71
sweatshop,8
economy,76
rotweiler,6
field/get,8
product,32
farce-like,8
munis/pension,8
escalate,39
spring-summer,8
posbity,8
push-up,8
poisition.damn,71
disgusted,51
hundos.lol,71
not.follow,71
produce,37
xau/usd,23
beatcancer,6
spy-bounce,8
shortcovering,8
drastic,74
cwlz,8
4-month,8
dampener,8
cenbank,51
280-290-320-330,8
scmp,0
optn,8
reuqest,8
sub-82,71
m-watch,8
fromyesterday,8
brevan,0
daily-jesse,71
irwin,8
transenergy,8
corona,6
nonconfirm,23
beehive,71
goevax,8
hheheeee,8
optx,71
bnkpcy,8
----------,8
laff,8
kurt,6
sat,17
non-stock,8
optr,8
wwhat,6
approx,48
warhead,6
monstruo,71
approp,8
deepwatr.but,8
approv,8
o/all,8
day-payed,8
ledger,8
brain,36
0percent,71
ddrl,8
dramaticly,8
still,22
fundamentals.long,8
no1,51
sod,8
eyeballin,8
nov20,8
klooper,8
aquistopion,8
outsized/abnormal,8
top-15,71
sof,26
u-ugly,8
20b-does,6
top-10,6
lower.there,8
bcdo,8
lead-filled,8
spacious,71
this.it,8
mbe,8
t.a,8
a.k.a,6
factual,8
deficit-reducing,8
dyson,6
nol,0
nom,0
non,19
noo,8
fushus,71
atom-chip,0
aeis,8
nok,47
nod,15
noe,8
nof,8
nog,77
noa,71
nob,26
noc,77
loathing,71
adrenaline,51
taliban,13
well-suited,8
kagus,8
wealthy,35
not,66
nov,25
now,22
nop,8
noq,71
tabulate,6
tho.stop,8
burgher,71
healthing,8
placate,8
tless,71
respectable,26
uffff,8
twitlogin,8
drop,22
turkcell,8
sos,6
215k,6
bargoj,8
greatbp,8
usd-1,8
desde,71
today?making,8
379k,8
fijus,6
blows.and,8
mvf,8
10-minute,39
unloaded,64
boooooyaaaaaaah,8
looks/works,8
consolidation/low,8
asustek,71
grouse,71
sidline,6
job/income,71
exit.any,8
yeah,40
yeak,8
ndrc,0
soy,37
advisers-behaving-badly,8
replay,7
yeap,23
year,75
de-stresser,8
primack,71
naming,17
hard-wired,71
breakupthewhitesox,8
bullisn,8
campers.the,71
51k,8
zeppo,8
rangey/choppy,8
twitterland,6
bullish,49
rapsody,8
pre-retrace,8
51c,26
51b,8
0500am,8
susterity,6
1/2pos,8
5mda,23
gdpjpy,26
sentiment/oil,8
fargo,5
skptc,71
i-tong,71
prev/close,8
forgettin,8
tweeze,8
comeuppence,8
pshycology,8
gasb,71
uhiiiiius,8
philharmonic,8
divergence,49
countire,0
diagnostic,37
divergency,8
thuper,8
challenge1,8
unwanted,6
wheather,8
drop?i,23
gm/ford/chrysler,6
nyad,8
ibag,0
brakout,23
sceptic,8
ronger,71
bejesus,26
digitization,0
cadeur,8
fa,69
amerigon,71
transition,59
rtwullbully,8
unsung,8
uadusdyou,8
approach/effect,71
reource,71
momo/choppy,8
scarry,8
hearywarm,71
tangled,8
invitation,15
stipper,8
off-load,8
outcry,6
elminate,71
515,8
altitude,0
smelting,71
blind,60
oxgn,8
bling,71
nept,8
nasdaq2254,8
kerst,8
fedsmackagoldbug,8
flipping,8
wtfudge,71
blink,51
coocoo,8
rino,77
rink,6
fi,8
rine,8
rind,6
ring,2
neph,8
tomorrow,22
vornado,6
1140/1150c,8
texter,8
fk,51
energy-releasing,71
trackrd,23
4surert,8
oct-aug,8
reinvestment,0
jan26,8
remotely,51
hummm,6
bollib,8
parachute.,71
freebie,26
32nd,71
unconstitutionality,8
authorized,71
pny,8
pnx,8
somolian,71
40dma,8
atention,8
uninformed,6
asymmetric,8
survailance,71
screw-hand,0
pnr,8
1500k,71
pnt,23
pnw,8
jinhua,8
reveresal,8
unpriced,8
pnk,26
unionization,0
soren,6
pnl,26
sorel,8
snaggle-tooth,8
enough-they,8
pnc,77
pne,71
pnd,0
png,17
pnf,27
8track,71
waldbaum,8
laterrrrrrrrrrr,8
bexp-each,8
bauxite,6
unrecovered,8
pairbreaks,8
.19.90,8
hsba,0
recruit,6
hsbc,38
overhand,71
michagin,8
applet,8
garman,71
launching,0
laminate,8
impinge,6
extinguish,6
orwell,71
positition,8
wrigley,6
whoopass,6
buying/short,8
i-pad,15
metrosexual,6
conjestion,8
rubbermaid,8
blockd,8
slovacchium,0
august27th,8
lokk,23
journo,8
loko,71
5-21,8
congrta,71
darkhorse,6
hft-software,8
loke,23
bioddoes,8
dfs-looking,8
pop/gap,8
brken,8
shakespalin,71
scartch,8
rs1205,8
equipment,38
mr.,13
mktg,0
mfus,77
debt-risk,8
rebondir,71
1.3330-ish,8
r0x0r,8
rebondit,23
xmsr,8
mountaineer,6
bailin,8
unfunctional,0
marabozu,8
jup,8
overindulgence,6
gbpsgd,65
polarid,6
parle,8
considered.also,8
go.will,71
flk,6
shares.why,8
yesterday-looking,8
america,35
levity,8
oct07,8
retwt,71
mrx,71
iliquid,26
madoff-esque,8
sub-0,23
sub-1,65
sub-3,71
steady,83
mrq,71
mro,8
mrh,0
neuberger,71
mrk,26
htld,8
mre,6
potential/actual,23
balyasny,0
toddster,8
worse-than-expected,71
2ned,8
sh.term,0
deriative,8
scoreboard,71
mlhr,8
drifit,71
reaganomic,71
msbf,8
szaman,8
fedor,8
ccrn,23
233ema/d,8
bottom-ticked,8
cirrostratus,8
27jun,8
snack,15
collegue,6
adolf,8
stair,82
p1094,71
hhcwus,8
thoudand,8
industrialize,71
",4",8
mega-meltdown,8
qtty,71
undersatnd,8
enriched,71
lmfbo,8
daaa,8
yeeeaaa,8
verytrue,71
stain,6
otter,8
to10,8
swiftian,71
lotsofsmarterpeep,8
pumpkin,17
ughh.hard,71
p1093,71
jellybean,8
works.judging,8
lga,71
p1092,71
dept/criminal,71
1.16b-1,8
reading/watching,8
'til,51
truffaut,8
2ndchancedog,71
tasteee,71
1031,8
accumulation-see,8
seeeen,8
stroll,6
1giz,71
big-pharma,8
xaazar,8
avaerage,8
pro-tech-shun,71
yanagihara,8
market-gainer,8
well-capitalized,71
